"","B","NK","CD4T","CD8T","Mono","Neutro","Eosino"
"GSM1007424",0,0,0.0357220573558591,0.141624344572389,0,0.822653598071752,0
"GSM1007425",0,0.0538892226487739,0.272287919432518,0.0257681727125096,0.0192180842908739,0.628836600915325,0
"GSM1007426",0,0.036806164908017,0.191337222054706,0.111140594994854,0,0.660716018042423,0
"GSM1007427",0.00770315158899187,0.0374670845579339,0.11317587103641,0.0143059032314126,0.00259839109369555,0.824749598491556,0
"GSM1007428",0,0.0539255964397042,0.205473047010781,0.0231592162761987,0,0.717442140273316,0
"GSM1007429",0,0,0,0.196451807811803,0.022867441220605,0.780680750967592,0
"GSM1007430",0,0,0.0511205535529212,0.313973448671723,0,0.634905997775356,0
"GSM1007431",0.0159384297244757,0.128210517296688,0.194650218708233,0.0403993690877116,0,0.620801465182891,0
"GSM1007432",0,0,0,0.243946691105724,0,0.756053308894276,0
"GSM1007433",0,0.0196807085529616,0.0420070350660073,0.171385825328849,0.0500392506337722,0.71688718041841,0
"GSM1007434",0,0.055123195198097,0.0928835494112877,0,0,0.851993255390615,0
"GSM1007435",0.0131623520359074,0,0.0770271594401433,0.12401309998272,0,0.785797388541229,0
"GSM1007436",0,0,0.0232580210679109,0.223909532771964,0.0120855179324127,0.740746928227712,0
"GSM1007437",0,0,0.0452854554108369,0.163873623936963,0.0398984030932477,0.750942517558952,0
"GSM1007438",0,0,0,0.131534425243426,0,0.868465574756574,0
"GSM1007439",0.0196406482924731,0,0.0533370280485445,0.290443648862682,0,0.6365786747963,0
"GSM1007440",0,0.0628732593152105,0.192900282296566,0.0187528538297832,0,0.72547360455844,0
"GSM1007441",0,0.0757330452149525,0.222192534520923,0,0.0184146139535757,0.683659806310549,0
"GSM1007442",0.0100670589479433,0.0750603201866249,0.272441286068311,0.028375195610497,0,0.614056139186624,0
"GSM1007443",0,0.179717400035967,0.205094528256313,0,0,0.61518807170772,0
"GSM1007444",0,0.0503755566360485,0.156302935462493,0.101413553006473,0.0136541153579194,0.678253839537065,0
"GSM1007445",0,0.0634557492746454,0.150973677194867,0,0,0.785570573530487,0
"GSM1007446",0,0.0870025776272047,0.0460386743843534,0.126337187028654,0.0443507785006405,0.696270782459148,0
"GSM1007447",0,0,0.0494734261561648,0.253932967685411,0.112023839430412,0.584569766728012,0
"GSM1007448",0,0.09666444374947,0.348074715906895,0,0,0.555260840343635,0
"GSM1007449",0.0672485052303594,0.0208046408937567,0.108170579339919,0.193868183190487,0.0438258287950844,0.566082262550394,0
"GSM1007450",0,0,0.0708736580644663,0.183363440185002,0.0565805596220633,0.689182342128469,0
"GSM1007451",0,0.0951995611254333,0.108920044884847,0.00428128326733336,0.0146370035960279,0.776962107126359,0
"GSM1007452",0.00196001227377249,0,0.111373997264214,0.0642009816530959,0,0.822465008808918,0
"GSM1007453",0,0.0121444157277547,0.144229070202711,0,0,0.843626514069534,0
"GSM1007454",0,0.118348799052223,0.132629062989947,0,0,0.749022137957829,0
"GSM1007455",0,0.0376998445601706,0.128182084384591,0.00351427411810958,0,0.830603796937129,0
"GSM1007456",0,0.0810030997748204,0.107176185571219,0.0140671195168029,0,0.797753595137157,0
"GSM1007457",0,0.136644484722243,0.134073555823264,0,0,0.729281959454493,0
"GSM1007458",0,0.136380932170115,0.159127264533888,0,0,0.704491803295997,0
"GSM1007459",0,0.0757926828863186,0.0543377701071208,0.0737450440301988,0.00757951650321019,0.788544986473152,0
"GSM1007460",0,0.124114650579328,0.133645437793612,0,0.0368021414544126,0.705437770172647,0
"GSM1007461",0,0.0119557318839689,0.157818596546695,0.0918925067754147,0,0.738333164793922,0
"GSM1007462",0,0.154258838076408,0.156942955230237,0,0,0.688798206693354,0
"GSM1007463",0,0.125009015131054,0.174579373452298,0,0,0.700411611416648,0
"GSM1007464",0,0.104173100923289,0.107329091588392,0,0,0.788497807488319,0
"GSM1007465",0,0.0371046275780944,0.120066155075722,0.0503292966412858,0,0.792499920704897,0
"GSM1007466",0,0.0708531126057643,0.162417507749844,0,0,0.766729379644392,0
"GSM1007467",0,0.075386669038372,0.178651804160596,0,0,0.745961526801032,0
"GSM1007468",0,0.0437299473377506,0.0831901421010608,0.0474178340845962,0,0.825662076476592,0
"GSM1007469",0,0,0,0.168800989230409,0.00789906772394099,0.82329994304565,0
"GSM1007470",0,0.0605028718082576,0.16785936278113,0,0,0.771637765410612,0
"GSM1007471",0.0142726395589983,0.125141189364748,0.205512852206323,0,0.0090780703245209,0.64599524854541,0
"GSM1007472",0,0,0.0748287631794554,0.231559796228482,0.023586631593221,0.670024808998842,0
"GSM1007473",0,0.0291079893111134,0.143633263768345,0.21531214461691,0.00509409624881645,0.606852506054815,0
"GSM1007474",0,0,0.0380962712018033,0.118845208730634,0,0.843058520067563,0
"GSM1007475",0,0,0.0105093084076102,0.117666798544573,0,0.871823893047817,0
"GSM1007476",0,0.018159168402321,0.0299155985987466,0.300407635783504,0,0.651517597215429,0
"GSM1007477",0.0592230293614742,0,0.134835749144468,0.27945970656008,0,0.526481514933977,0
"GSM1007478",0,0.0178438615626943,0.0912831886874183,0.0260460530947711,0,0.864826896655116,0
"GSM1007479",0,0,0.136011976395826,0.190539157967645,0.00923994485871444,0.664208920777815,0
"GSM1007480",0.0105059190286802,0.0255255644928817,0.22692100335344,0.168425641773336,0.019915580714839,0.548706290636823,0
"GSM1007481",0,0.0475436539212665,0.114451197712321,0,0,0.838005148366412,0
"GSM1007482",0.0250742162568831,0.134751527981069,0.123533387409942,0.0405182806291385,0,0.676122587722967,0
"GSM1007483",0,0.0755483048187258,0.129574013942044,0,0,0.79487768123923,0
"GSM1007484",0,0.103102115918328,0.161466261069059,0.00720045711532037,0.0252428610758386,0.702988304821454,0
"GSM1007485",0.00207473724474628,0,0.0648006822731654,0.164582153456313,0.0379320936422772,0.730610333383499,0
"GSM1007486",0,0,0,0.182341287600375,0,0.817658712399625,0
"GSM1007487",0,0.0605509006659296,0.136860417326859,0.0174719484985409,0.0466307620291932,0.738485971479478,0
"GSM1007488",0,0,0,0.141477354842829,0,0.858522645157171,0
"GSM1007489",0.0403656978627924,0.0541465353813513,0.173466214634959,0,0,0.732021552120897,0
"GSM1007490",0,0.17356444484771,0.195243440207317,0,0,0.631192114944973,0
"GSM1007491",0,0.113050878977204,0,0.0576226357368332,0,0.829326485285963,0
"GSM1007492",0,0.0375495931403217,0.131775971251573,0.0611595853647846,0,0.769514850243321,0
"GSM1007493",0,0.161373302058505,0.132127923445479,0,0,0.706498774496016,0
"GSM1007494",0,0.152471237882212,0.157451865631194,0,0,0.690076896486594,0
"GSM1007495",0,0.0588297594607787,0.124024435196227,0,0,0.817145805342994,0
"GSM1007496",0,0.0745253852988263,0.107982817903046,0,0,0.817491796798128,0
"GSM1007497",0,0.0958891660561801,0.154767055367462,0,0,0.749343778576358,0
"GSM1007498",0,0,0.0487059283318707,0.156615550761706,0,0.794678520906423,0
"GSM1007499",0,0.137823388980931,0.175504937438887,0,0,0.686671673580182,0
"GSM1007500",0,0.0757244791031495,0.127988160366134,0,0,0.796287360530716,0
"GSM1007501",0,0.105617515268221,0.175885488687288,0,0,0.71849699604449,0
"GSM1007502",0,0.113913645902893,0.109353563330324,0,0,0.776732790766783,0
"GSM1007503",0,0.0948243091514863,0.216855299402082,0,0.0157603461998078,0.672560045246624,0
"GSM1007504",0.0414906971263118,0.0615448089577468,0.0975555985127849,0.0208192212467001,0,0.778589674156456,0
"GSM1007505",0,0.08445700770469,0.121653559426848,0,0,0.793889432868462,0
"GSM1007506",0,0.167815697136069,0.197551958698886,0,0,0.634632344165045,0
"GSM1007507",0,0.041371393589371,0,0.0672633985655687,0,0.89136520784506,0
"GSM1007508",0.0275215615125423,0.0970334127274405,0.195495302574,0.0672813371628494,0,0.612668386023168,0
"GSM1007509",0,0.0934716105551795,0.167039683656822,0,0,0.739488705787999,0
"GSM1007510",0,0.0324070868748101,0.0476655433204183,0,0,0.919927369804772,0
"GSM1007511",0,0.191604058646804,0.233289041658281,0,0.00518445919267203,0.569922440502242,0
"GSM1007512",0,0.0277277523745568,0.0842280937898603,0.0095166235183145,0,0.878527530317268,0
"GSM1007513",0,0.170741359099079,0.149178296164739,0.00284003062275011,0.000401317781637017,0.676838996331795,0
"GSM1007514",0,0,0,0.114874393449034,0,0.885125606550966,0
"GSM1007515",0,0.0470280106250456,0.141043057930017,0,0.0101322130557067,0.801796718389231,0
"GSM1007516",0,0.190216089956478,0.202304913214537,0,0,0.607478996828985,0
"GSM1007517",0,0.158573365765529,0.0543330993026684,0,0,0.787093534931802,0
"GSM1007518",0.00219936399235326,0.0429381120731327,0.132481466545775,0.19791167223668,0,0.624469385152059,0
"GSM1007519",0,0.097919095647956,0.112875684426561,0,0,0.789205219925483,0
"GSM1007520",0,0.0540443402374605,0.130175357399655,0.103437300346508,0,0.712343002016377,0
"GSM1007521",0,0.104399353021502,0.236818374607711,0,0,0.658782272370787,0
"GSM1007522",0,0.00828404406947014,0.130545725838553,0.15333026768175,0.00375779016630544,0.704082172243922,0
"GSM1007523",0,0.17117175242611,0.122599069393503,0,0,0.706229178180387,0
"GSM1007524",0,0.0249444404298959,0.0728271941780343,0.226776628924967,0.0290061486842738,0.646445587782829,0
"GSM1007525",0,0.141949394299752,0.189214739662106,0,0,0.668835866038142,0
"GSM1007526",0,0,0,0.0993283996938418,0,0.900671600306158,0
"GSM1007527",0,0.00676150110822636,0.0106900903764464,0.14739255539734,0,0.835155853117988,0
"GSM1007528",0,0.0830188334762191,0.0632691536040132,0,0,0.853712012919768,0
"GSM1007529",0,0.0980664243014437,0.175194370708728,0.0677336993195307,0.0344029720525709,0.624602533617727,0
"GSM1007530",0,0.148369075336128,0.143499252124387,0,0,0.708131672539485,0
"GSM1007531",0,0.0593614263154459,0.118814417322525,0.0172840964260182,0,0.804540059936011,0
"GSM1007532",0,0.104026193757459,0.124617521920467,0,0,0.771356284322074,0
"GSM1007533",0,0.129794304766388,0.0733879029547854,0,0,0.796817792278827,0
"GSM1007534",0.00368094693288086,0.0165959081616116,0.0998510988163314,0.141245057667004,0.0271640974259241,0.711462890996248,0
"GSM1007535",0,0.10608710146931,0.10090089856026,0,0,0.79301199997043,0
"GSM1007536",0,0.0431902558770263,0,0.168717214564859,0,0.788092529558115,0
"GSM1007537",0,0.165704012538113,0.204724074655282,0,0,0.629571912806605,0
"GSM1007538",0,0.145656541724856,0.16817947165566,0,0,0.686163986619484,0
"GSM1007539",0,0.0970435400337546,0.0623637225164288,0.0975896922964907,0,0.743003045153326,0
"GSM1007540",0,0.121432775347467,0.203221273397802,0,0.0273935513115601,0.647952399943171,0
"GSM1007541",0,0.0912553211534547,0.0748672653501758,0.0719335602155481,0,0.761943853280821,0
"GSM1007542",0,0.0470720791002276,0.119580722903266,0,0,0.833347197996506,0
"GSM1007543",0,0.067774192267731,0,0.0352131784143236,0,0.897012629317945,0
"GSM1007544",0,0.158715615532705,0.223724436432221,0,0,0.617559948035074,0
"GSM1007545",0,0.129532700531448,0.117987315233333,0,0,0.752479984235219,0
"GSM1007546",0,0.173100419149315,0.138842445640717,0.047737883310938,0.023260219235393,0.617059032663636,0
"GSM1007547",0,0.162089124732414,0.0330951094473421,0,0,0.804815765820244,0
"GSM1007548",0,0.120227336889009,0.171195280216425,0,0,0.708577382894565,0
"GSM1007549",0,0,0,0.130837165291204,0,0.869162834708796,0
"GSM1007550",0,0.05868523717272,0.128754469250808,0,0.0294111432993495,0.783149150277122,0
"GSM1007551",0.0139264094934294,0.0730137936439952,0.180874470529199,0.043766538959114,0,0.688418787374262,0
"GSM1007552",0,0.157711445477348,0.198343754348407,0,0,0.643944800174244,0
"GSM1007553",0,0.102223799492839,0.0771118181649876,0,0,0.820664382342173,0
"GSM1007554",0,0.145071372122234,0.118511597262719,0,0,0.736417030615047,0
"GSM1007555",0,0.00938705521098262,0.0158384740983342,0.103555496297647,0,0.871218974393037,0
"GSM1007556",0,0,0.047159564974037,0.129659312077598,0,0.823181122948365,0
"GSM1007557",0,0.0876328335377433,0.0979419812619889,0,0,0.814425185200268,0
"GSM1007558",0,0.0211511765782042,0.0490688580800762,0.0254986390371935,0,0.904281326304526,0
"GSM1007559",0,0.106949684967087,0.157164787471959,0,0,0.735885527560953,0
"GSM1007560",0,0,0,0.0969699824217021,0,0.903030017578298,0
"GSM1007561",0,0.0297553057368668,0.0521995513454674,0,0,0.918045142917666,0
"GSM1007562",0,0.0514464513756042,0.0762553628334064,0,0,0.872298185790989,0
"GSM1007563",0,0.111381685924667,0.159813676858671,0.0270310891036984,0,0.701773548112964,0
"GSM1007564",0,0.184314959851088,0.177200115271158,0,0.0580688341640062,0.580416090713748,0
"GSM1007565",0,0.0371670262873363,0.160168487017969,0.0429582805663838,0.00549118376941368,0.754215022358898,0
"GSM1007566",0,0.16174720724079,0.135621989717082,0,0,0.702630803042128,0
"GSM1007567",0,0.0496425185530925,0.219042346436723,0.0375071565436969,0.0147579505660963,0.679050027900392,0
"GSM1007568",0,0.0645336719651349,0.0964156678439655,0.0123635710714135,0,0.826687089119486,0
"GSM1007569",0,0.21242724685165,0.273065387569774,0.00493269747034264,0.0311489654926145,0.478425702615619,0
"GSM1007570",0,0,0.0132420322970337,0.24196586701754,0.0482457048880983,0.696546395797328,0
"GSM1007571",0,0.0727505633238675,0.150345704316784,0,0.00288728192143206,0.774016450437916,0
"GSM1007572",0,0.128229012163453,0.254636054307797,0.0187024595090608,0.0566057214134064,0.541826752606282,0
"GSM1007573",0,0.140662381393299,0.167578743755311,0,0,0.69175887485139,0
"GSM1007574",0,0.065341101061493,0.0428960760207909,0.0307370582885136,0,0.861025764629203,0
"GSM1007575",0,0.0763768181299233,0.0796002234809042,0.0121984234057855,0,0.831824534983387,0
"GSM1007576",0.0133106438419958,0.135618175163515,0.214543870809758,0,0,0.636527310184732,0
"GSM1007577",0.0264418675451463,0.114951022608692,0.184589614758683,0,0,0.674017495087479,0
"GSM1007578",0,0.0533594377701526,0,0.103687780432776,0,0.842952781797071,0
"GSM1007579",0,0.135798784254833,0.102349318987003,0.0645926045022842,0,0.69725929225588,0
"GSM1007580",0,0.10021622096284,0.0699946552054199,0.0621152030997179,0,0.767673920732022,0
"GSM1007581",0,0.0522321121796353,0.0243206878289865,0.138758742414669,0,0.784688457576709,0
"GSM1007582",0,0.207855774547511,0.175722918781517,0.0408968160899135,0,0.575524490581059,0
"GSM1007583",0,0.0912851992512654,0.03898605703401,0,0,0.869728743714725,0
"GSM1007584",0,0.0981796696321047,0.107889070661955,0.0371576386620058,0,0.756773621043935,0
"GSM1007585",0.00502281416568301,0.125402704904052,0.203897941628413,0,0,0.665676539301852,0
"GSM1007586",0,0.0322433594323017,0.017069024666412,0.145421394190641,0,0.805266221710645,0
"GSM1007587",0.00925070181832046,0.227140743397876,0.284133533665517,0.0581638934333718,0.00380223777875108,0.417508889906163,0
"GSM1007588",0,0.157084246666966,0.119609797210815,0,0,0.723305956122219,0
"GSM1007589",0,0.0505184208812024,0.0192067450249301,0,0,0.930274834093867,0
"GSM1007590",0,0.0840540974479063,0.174126985872433,0.0514860938615084,0.00959513422134527,0.680737688596807,0
"GSM1007591",0,0,0.0358502336994094,0.0994216664134803,0,0.86472809988711,0
"GSM1007592",0,0.05610887105237,0.122142756828817,0.0882600103277704,0,0.733488361791043,0
"GSM1007593",0,0.194227583258858,0.159850812437561,0,0,0.645921604303581,0
"GSM1007594",0,0.0744968733601937,0.194720075447584,0.0395496230848597,0.0252818420078791,0.665951586099483,0
"GSM1007595",0,0.132351823623585,0.0853326050014787,0.014349327575263,0,0.767966243799674,0
"GSM1007596",0,0,0,0.20958206898519,0,0.79041793101481,0
"GSM1007597",0,0.0489199495160333,0.110732083357238,0.0405678493885444,0.000255891607279666,0.799524226130905,0
"GSM1007598",0,0.0582586480489143,0.0705110449544332,0,0,0.871230306996652,0
"GSM1007599",0,0.0988681236377725,0.0871613676396371,0.0852666515554191,0,0.728703857167171,0
"GSM1007600",0,0.122614017958078,0.124025366930612,0.00726825341571082,0,0.746092361695599,0
"GSM1007601",0,0.0755900528679127,0.169324098886015,0,0,0.755085848246072,0
"GSM1007602",0,0.0785519565928389,0.0602128490622046,0.0127857892682484,0,0.848449405076708,0
"GSM1007603",0.0353024454787834,0.019435469084132,0.0716410344170521,0.0456635190596063,0,0.827957531960426,0
"GSM1007604",0,0.14627411558515,0.133598300879937,0,0,0.720127583534914,0
"GSM1007605",0,0.0585328252729809,0.183299402030558,0,0,0.758167772696462,0
"GSM1007606",0,0.0376058303700376,0.0293573886851365,0.112929890782147,0,0.820106890162679,0
"GSM1007607",0,0.151613558692208,0.191160085476613,0.0451803274134627,0.031184359832618,0.580861668585099,0
"GSM1007608",0,0.0660349615098479,0.189085937177016,0.15301722177238,0.0240086490980175,0.567853230442739,0
"GSM1007609",0,0.0966976313991025,0.162585404102492,0,0,0.740716964498405,0
"GSM1007610",0,0.169808127309619,0.0738807756214499,0,0,0.756311097068931,0
"GSM1007611",0,0.219198596744082,0.158906062477871,0,0,0.621895340778048,0
"GSM1007612",0,0.189470253692522,0.0911647494761544,0,0,0.719364996831324,0
"GSM1007613",0,0.135393925707862,0.0865395767045853,0,0,0.778066497587553,0
"GSM1007614",0,0.271563790711594,0.103603347991338,0,0,0.624832861297068,0
"GSM1007615",0,0.151609771829886,0.114926821338952,0,0,0.733463406831161,0
"GSM1007616",0,0.148643341592212,0.0639233482453082,0,0,0.787433310162479,0
"GSM1007617",0,0.0631353072669063,0.227789259351845,0.0207136027325955,0,0.688361830648654,0
"GSM1007618",0,0.236382251837933,0.145397416632826,0,0,0.618220331529242,0
"GSM1007619",0,0.221701331150264,0.138028500785745,0,0,0.640270168063992,0
"GSM1007620",0,0.10745081166114,0.157135299169503,0,0,0.735413889169357,0
"GSM1007621",0,0,0,0.134614543690808,0,0.865385456309192,0
"GSM1007622",0,0,0.031052770675164,0.209464647222835,0.00808219996978429,0.751400382132217,0
"GSM1007623",0.0567342869794845,0.0169193222763691,0.171494496710492,0.140189306705971,0.0130848055211576,0.601577781806525,0
"GSM1007624",0,0.0764210647051151,0.160463114399215,0,0,0.76311582089567,0
"GSM1007625",0,0,0.058284006165598,0.224181883836661,0,0.717534109997741,0
"GSM1007626",0,0,0.0514006736209646,0.137304244791944,0.0100903595079658,0.801204722079126,0
"GSM1007627",0,0,0,0.0877667950169104,0,0.91223320498309,0
"GSM1007628",0,0.0204648271315926,0.113795351846317,0,0.00044068349126288,0.865299137530827,0
"GSM1007629",0,0.0910895722581058,0.139517119157782,0.128212668886898,0.0304450831845127,0.610735556512702,0
"GSM1007630",0,0.0146774290379571,0.0392890875599101,0.0863207766040827,0,0.85971270679805,0
"GSM1007631",0,0.18506573145254,0.156407193959813,0,0,0.658527074587647,0
"GSM1007632",0,0.0541972311579927,0.10198461039676,0,0,0.843818158445247,0
"GSM1007633",0,0.0893963057152442,0.0231779412695041,0.0730068943560355,0,0.814418858659216,0
"GSM1007634",0,0.143486585585743,0.091408666628408,0.0375539409974396,0,0.727550806788409,0
"GSM1007635",0,0.0840554429424154,0.174807252244415,0.0778278264671233,0,0.663309478346047,0
"GSM1007636",0,0.102341360607774,0.101223091427784,0,0,0.796435547964442,0
"GSM1007637",0,0.0740662081070834,0.0346448158969809,0.00426779652913081,0,0.887021179466805,0
"GSM1007638",0,0.0663422878688337,0.0954902129740529,0.0312693811838637,0,0.80689811797325,0
"GSM1007639",0,0.100822937413104,0.0241893677218392,0,0,0.874987694865057,0
"GSM1007640",0.0345673569905429,0.061880135825812,0.0832282254139416,0.166837523444475,0,0.653486758325229,0
"GSM1007641",0,0.124418681846436,0.108251949974321,0,0,0.767329368179243,0
"GSM1007642",0,0.0635660612761448,0.13856864785735,0.0901740502056764,0,0.707691240660829,0
"GSM1007643",0,0.0904036309641769,0.0798731925903088,0.0325171438818348,0,0.79720603256368,0
"GSM1007644",0,0,0.0213610499374091,0.187165720114394,0,0.791473229948197,0
"GSM1007645",0.0292568201187272,0.0846004097852824,0.0847370973339072,0,0,0.801405672762083,0
"GSM1007646",0.0301996143825622,0.138004160172084,0.174022104453649,0,0,0.657774120991705,0
"GSM1007647",0,0.183544960143482,0.104415278246565,0,0,0.712039761609954,0
"GSM1007648",0,0.0228332156200698,0,0.0629001969333434,0,0.914266587446587,0
"GSM1007649",0.0147351478438632,0.0270144860987467,0.0419147109674422,0.091751746967076,0,0.824583908122872,0
"GSM1007650",0,0.150077389385314,0.115420622740649,0,0,0.734501987874037,0
"GSM1007651",0,0.137540875685549,0.0259311781221517,0.00195164503904364,0,0.834576301153256,0
"GSM1007652",0,0.220313099181905,0.140977407816139,0,0,0.638709493001956,0
"GSM1007653",0,0.193497987152561,0.116908954808551,0,0,0.689593058038887,0
"GSM1007654",0,0.209503384938527,0.148192878492744,0,0,0.642303736568729,0
"GSM1007655",0.0177654289383224,0.0521817541238937,0.0313455328051282,0.10413256370354,0,0.794574720429116,0
"GSM1007656",0,0.0814096300417746,0.0744371315406584,0,0,0.844153238417567,0
"GSM1007657",0,0.14983968266143,0.164911258790164,0,0,0.685249058548406,0
"GSM1007658",0,0.165700463060537,0.316934343519911,0.028217128818682,0.0450738205865467,0.444074244014323,0
"GSM1007659",0.000688990813915033,0.0662539357923746,0.106169918578733,0.0821373738096424,0,0.744749781005335,0
"GSM1007660",0,0.197666080070958,0.197272569676719,0.00901688327185683,0.00803640871701339,0.588008058263453,0
"GSM1007661",0,0.0959455170989214,0.237105879517923,0.00487609845025946,0.0577620376604015,0.604310467272495,0
"GSM1007662",0.0440325643078537,0.0311248256045322,0.170939746510343,0.172334265818112,0,0.581568597759159,0
"GSM1007663",0,0.068204998746792,0,0.0505882251261378,0,0.88120677612707,0
"GSM1007664",0,0.0580963641807583,0.0196587914138689,0.0684450362217735,0,0.853799808183599,0
"GSM1007665",0,0.0084903746008663,0.0357760164811451,0.102469545977872,0,0.853264062940116,0
"GSM1007666",0,0.0105868602830035,0.104185689255431,0.106794521625783,0,0.778432928835783,0
"GSM1007667",0,2.23203561483831e-07,0.0234572719996884,0.165204631370145,0.0173078461981436,0.794030027228461,0
"GSM1007668",0,0.155177695556646,0.245247795433716,0,0,0.599574509009638,0
"GSM1007669",0,0.0811093435503503,0.128929857314154,0.0112101740078591,0,0.778750625127636,0
"GSM1007670",0,0.227858404273482,0.230387965615011,0,0,0.541753630111507,0
"GSM1007671",0.00785836687715827,0.162213903587788,0.143151951654708,0,0,0.686775777880346,0
"GSM1007672",0,0.10178241356209,0.0525555739797122,0.0747017942369037,0.0054964617968202,0.765463756424474,0
"GSM1007673",0,0.196456484517702,0.137915433950202,0.024029625301025,0,0.641598456231071,0
"GSM1007674",0,0.0541378780299306,0.102107185830748,0.0383157660256013,0,0.80543917011372,0
"GSM1007675",0.00118206949641486,0.0602298618894493,0.143170966656404,0.0850432640594045,0,0.710373837898328,0
"GSM1007676",0.0115715645766683,0.0904941810170748,0.123780314653314,0.00544678778461205,0,0.768707151968331,0
"GSM1007677",0,0.106839333141998,0.182433448064257,0,0,0.710727218793745,0
"GSM1007678",0,0,0.00301916551061335,0.169799634717043,0.00958479693726737,0.817596402835076,0
"GSM1007679",0,0.0991868918605951,0.129655126467864,0.00383052167698924,0,0.767327459994551,0
"GSM1007680",0,0.0125109405477496,0.064107737984738,0,0.0346838608020439,0.888697460665468,0
"GSM1007681",0,0,0,0.0950389022805896,0,0.90496109771941,0
"GSM1007682",0,0.144318611673121,0.100276564014298,0,0,0.755404824312582,0
"GSM1007683",0,0.0626237013048805,0.179708050932971,0.0819888670993467,0,0.675679380662802,0
"GSM1007684",0,0.0635199648793333,0.11537360139845,0.0918802352064019,0,0.729226198515815,0
"GSM1007685",0,0.0131263243541556,0.0340820473148623,0.0900124177056166,0,0.862779210625366,0
"GSM1007686",0,0.201731651338481,0.163794826345885,0,0,0.634473522315633,0
"GSM1007687",0,0.010504033759419,0,0.134306076926359,0,0.855189889314222,0
"GSM1007688",0,0.115441117344408,0.0783099849476115,0,0,0.806248897707981,0
"GSM1007689",0,0.135095016729092,0.150121143653733,0.0857544104677081,0.034674493147143,0.594354936002324,0
"GSM1007690",0,0.0872069022448408,0.00325978362442096,0,0,0.909533314130738,0
"GSM1007691",0,0.150502060659991,0,0,0,0.849497939340009,0
"GSM1007692",0,0.210111257785346,0.208544369632293,0,0,0.581344372582361,0
"GSM1007693",0,0.0861000288109202,0.122420329143468,0,0,0.791479642045612,0
"GSM1007694",0,0.121457160012969,0.102117212265456,0,0,0.776425627721575,0
"GSM1007695",0,0.12836449451924,0.214132177891066,0.0217156646268946,0.000241932105355955,0.635545730857443,0
"GSM1007696",0,0,0,0.117871296120973,0,0.882128703879027,0
"GSM1007697",0,0.086459914329084,0.0814528253060687,0.0169438714661104,0,0.815143388898737,0
"GSM1007698",0,0.102837123217153,0.13626026511505,0,0,0.760902611667797,0
"GSM1007699",0,0.159768579610272,0.195895547436915,0,0.0127056927516736,0.63163018020114,0
"GSM1007700",0,0.133150624470641,0.111530641412857,0,0,0.755318734116502,0
"GSM1007701",0,0.0790372408969358,0.0605575984550224,0.0778077411790929,0.0175880475717186,0.76500937189723,0
"GSM1007702",0,0.019346518808968,0.0361704940690947,0.0567183093085133,0,0.887764677813424,0
"GSM1007703",0,0.063314706861987,0.188278551044226,0.0549974622174242,0,0.693409279876363,0
"GSM1007704",0,0.0835420181523026,0.0345434814066777,0,0,0.88191450044102,0
"GSM1007705",0,0.153925389977041,0.195347545730536,0,0,0.650727064292423,0
"GSM1007706",0,0.0717724500295462,0.125617273036061,0,0,0.802610276934393,0
"GSM1007707",0.0373154419933382,0.0714251981465612,0.023536853999197,0.132093066192691,0,0.735629439668213,0
"GSM1007708",0,0.0463276495242324,0.0591441009736294,0.144397162638696,0.0352431549007047,0.714887931962737,0
"GSM1007709",0,0.120580344481015,0.114255617068353,0,0,0.765164038450632,0
"GSM1007710",0,0.062217820859582,0.171966950783751,0.0430930490759973,0,0.72272217928067,0
"GSM1007711",0,0.0970179851927896,0.215906520700434,0,0,0.687075494106777,0
"GSM1007712",0,0.105219705371057,0.187733643937992,0.0121184383796848,0,0.694928212311265,0
"GSM1007713",0,0.135534584007015,0.0901295888241995,0,0,0.774335827168786,0
"GSM1007714",0,0.097764781163738,0.0784804313979043,0,0,0.823754787438358,0
"GSM1007715",0,0.0540844913505635,0.130370036801467,0.0722257433808712,0.0296292861136272,0.713690442353471,0
"GSM1007716",0,0.104952966755058,0.0148558075613899,0.0535395101219192,0,0.826651715561633,0
"GSM1007717",0,0.11484989042749,0.165890202955122,0.00540941913601741,0,0.71385048748137,0
"GSM1007718",0,0.106046611144999,0.268962405361957,0,0,0.624990983493044,0
"GSM1007719",0,0.0481284811741659,0.138142939635826,0.0737723114949057,0.0145712859194312,0.725384981775671,0
"GSM1007720",0.00297161653869314,0.0563329929385255,0.118019128397074,0,0,0.822676262125708,0
"GSM1007721",0,0.0452267904307837,0.0896185387781583,0.00610047667574958,0,0.859054194115308,0
"GSM1007722",0,0.0440324152702543,0.0703819847840496,0.106729819747419,0,0.778855780198278,0
"GSM1007723",0,0.00824930165244587,0,0.140755636463485,0,0.850995061884069,0
"GSM1007724",0,0.178813683035693,0.0963885745122243,0,0,0.724797742452083,0
"GSM1007725",0,0.0990213702620814,0.211365138272215,0,0,0.689613491465704,0
"GSM1007726",0,0.12935255623907,0.280935052251196,0,0,0.589712391509734,0
"GSM1007727",0,0.0323948456322495,0.110414029522278,0.058675877183547,0.000950729654681223,0.797564518007244,0
"GSM1007728",0,0.0878838588813986,0.193190229278496,0,0,0.718925911840106,0
"GSM1007729",0,0.0916693724897198,0.09852606726639,0,0,0.80980456024389,0
"GSM1007730",0,0.2103594473551,0.156052605318417,0,0,0.633587947326483,0
